STATION CODE,LOCATIONS,STATE,LATITUDE,LONGITUDE,YEAR,mean_temp,Qi_temp,WiQi_temp,mean_ph,Qi_ph,WiQi_ph,mean_conductivity,Qi_conductivity,WiQi_conductivity,mean_bod,Qi_bod,WiQi_bod,mean_nitratenitrite,Qi_nitratenitrite,WiQi_nitratenitrite,mean_fecalcoliform,Qi_fecalcoliform,WiQi_fecalcoliform,WQI
1591,KANNUR (MUNICIPALITY) KANNUR TM ,KERALA,11.874477,75.370366,2010,29.5,118,11.8,4.7,-153.3333333,-16.86666667,139,55.6,0.2224,0.6,10,1.1,4.09,2.045,0.2045,110,550,88,84.46023333
1592,"PAYYANNUR, KANNUR ",KERALA,12.105069,75.205834,2010,28,112,11.2,6,-66.66666667,-7.333333333,256,102.4,0.4096,1.2,20,2.2,3.14,1.57,0.157,11,55,8.8,15.43326667
2308,FATHIMAPURAM (CHANGANASSERY),KERALA,9.443957,76.553158,2010,25.7,102.8,10.28,6,-66.66666667,-7.333333333,224,89.6,0.3584,0.3,5,0.55,3.8,1.9,0.19,180,900,144,148.0450667
2309,KAROOR (PALA),KERALA,9.737247,76.669651,2010,26.4,105.6,10.56,5.6,-93.33333333,-10.26666667,83,33.2,0.1328,0.4,6.666666667,0.733333333,3,1.5,0.15,6,30,4.8,6.109466667
2310,VAIKOM,KERALA,9.721645,76.392667,2010,25.4,101.6,10.16,6.4,-40,-4.4,134,53.6,0.2144,0.6,10,1.1,1.39,0.695,0.0695,259,1295,207.2,214.3439
2311,VADAVATHOOR (KOTTAYAM),KERALA,9.589686,76.563273,2010,26.3,105.2,10.52,5.7,-86.66666667,-9.533333333,127,50.8,0.2032,0.9,15,1.65,6.95,3.475,0.3475,560,2800,448,451.1873667
2313,"SARVODAPURAM,  ALAPPUZHA",KERALA,9.555005,76.317595,2010,27.5,110,11,6.8,-13.33333333,-1.466666667,189,75.6,0.3024,2.3,38.33333333,4.216666667,1.66,0.83,0.083,425,2125,340,354.1354
2314,KUREEPUZHA  (KOLLAM),KERALA,8.918216,76.574302,2010,28,112,11.2,6.3,-46.66666667,-5.133333333,345,138,0.552,2,33.33333333,3.666666667,1.7,0.85,0.085,360,1800,288,298.3703333
2315,K.M.M.L. (KOLLAM),KERALA,8.893212,76.61414,2010,27.8,111.2,11.12,6.8,-13.33333333,-1.466666667,626,250.4,1.0016,1.4,23.33333333,2.566666667,1.05,0.525,0.0525,220,1100,176,189.2741
2316,CHELLORA TRENCHING GROUND (KANNUR),KERALA,11.891269,75.425732,2010,28.5,114,11.4,4.7,-153.3333333,-16.86666667,72,28.8,0.1152,0.5,8.333333333,0.916666667,2.55,1.275,0.1275,110,550,88,83.6927
2317,PUNNALPETTIPPALAM (TELLICHERRY MUNICIPALITY,KERALA,11.753288,75.492878,2010,28.5,114,11.4,5.2,-120,-13.2,359,143.6,0.5744,0.7,11.66666667,1.283333333,6.68,3.34,0.334,85,425,68,68.39173333
2320,MANJERI,KERALA,11.120298,76.119968,2010,28.3,113.2,11.32,5.9,-73.33333333,-8.066666667,145,58,0.232,0.9,15,1.65,0.14,0.07,0.007,20,100,16,21.14233333
2321,LALOOR (THRISSUR),KERALA,10.51249,76.185619,2010,28.3,113.2,11.32,5.6,-93.33333333,-10.26666667,250,100,0.4,0.8,13.33333333,1.466666667,7.7,3.85,0.385,120,600,96,99.305
2322,OLLUR (THRISSUR),KERALA,10.480662,76.242119,2010,27.3,109.2,10.92,4.8,-146.6666667,-16.13333333,250,100,0.4,0.8,13.33333333,1.466666667,8.79,4.395,0.4395,26,130,20.8,17.89283333
2324,HAZARDOUS WASTE DUMP (AMBALAMUGHAL),KERALA,9.961011,76.37038,2010,28.5,114,11.4,5.7,-86.66666667,-9.533333333,400,160,0.64,1.4,23.33333333,2.566666667,0.48,0.24,0.024,0,0,0,5.097333333
2327,KARUKAMANI,KERALA,10.695066,76.722486,2010,26,104,10.4,7.8,53.33333333,5.866666667,652,260.8,1.0432,0.9,15,1.65,1,0.5,0.05,170,850,136,155.0098667
16,WELL AT TADAVAI A.P.,ANDHRA PRADESH,18.237993,80.312954,2009,30,120,12,7.45,30,3.3,921,368.4,1.4736,1.6,26.66666667,2.933333333,7.45,3.725,0.3725,46,230,36.8,56.87943333
26,"WELL AT VIJAYWADA, A.P.",ANDHRA PRADESH,16.504755,80.629114,2009,27.7,110.8,11.08,7.9,60,6.6,1291,516.4,2.0656,1.03,17.16666667,1.888333333,0.1,0.05,0.005,3,15,2.4,24.03893333
27,"WELL AT PEDDAVOORA, A.P.",ANDHRA PRADESH,16.727995,79.209162,2009,29,116,11.6,8.4,93.33333333,10.26666667,884,353.6,1.4144,1,16.66666667,1.833333333,1.69,0.845,0.0845,0,0,0,25.1989
1791,"B/W. - EAST OF SAICHERUVU ,PAIDIPALLY (V),WARANGAL",ANDHRA PRADESH,17.010763,81.777069,2009,30,120,12,7.35,23.33333333,2.566666667,1689,675.6,2.7024,0.25,4.166666667,0.458333333,26.4,13.2,1.32,11,55,8.8,27.8474
1792,"B/W  -NEAR CKM COLLEGE , ENUMAMULA (V) ,WARANGAL ",ANDHRA PRADESH,18.000114,79.609852,2009,30,120,12,7.05,3.333333333,0.366666667,3380,1352,5.408,0.5,8.333333333,0.916666667,14.15,7.075,0.7075,55,275,44,63.39883333
1793,"O/W  - BHOOMAIAH NEAR ASHPONDS OF NTPC , KUNDANPALLY (V) , RAMAGUNDAM , KARIMNAGAR",ANDHRA PRADESH,18.754754,79.474607,2009,26.5,106,10.6,7.85,56.66666667,6.233333333,1666,666.4,2.6656,0.5,8.333333333,0.916666667,5,2.5,0.25,11,55,8.8,29.4656
1794,"B/W  - MANAKONDUR (V) , KARIMNAGAR DIST.",ANDHRA PRADESH,18.401288,79.18448,2009,26.5,106,10.6,7.2,13.33333333,1.466666667,1367,546.8,2.1872,2.25,37.5,4.125,3.63,1.815,0.1815,121,605,96.8,115.3603667
1811,"B/W. - PRIMARY SCHOOL - RUDRAVELLI (V) , BIBINAGAR (M), NALGONDA DIST., A.P",ANDHRA PRADESH,17.412831,78.786713,2009,29.5,118,11.8,7.8,53.33333333,5.866666667,1695,678,2.712,3.5,58.33333333,6.416666667,2.1,1.05,0.105,1,5,0.8,27.70033333
1810,"B/W - SRI RAMNAGAR COLONY, SAKKAR NAGAR, BODHAN, NIZAMABAD  DIST. , A.P",ANDHRA PRADESH,18.665148,77.90389,2009,27.7,110.8,11.08,7.63,42,4.62,1324,529.6,2.1184,1.2,20,2.2,2.33,1.165,0.1165,1,5,0.8,20.9349
1513,"B W. - KRISHNA MURTHY, D.NO. 48-16-43 AUTONAGAR VIJJAYAWADA, KRISNA ",ANDHRA PRADESH,16.514189,80.630869,2009,27.3,109.2,10.92,8.1,73.33333333,8.066666667,2490,996,3.984,1.7,28.33333333,3.116666667,0.175,0.0875,0.00875,3,15,2.4,28.49608333
1514,"B/W. - VIJAY KUMAR AUTONAGAR VIJAYAWADA, KRISHNA DIST., A.P.",ANDHRA PRADESH,16.506174,80.648015,2009,27.3,109.2,10.92,7.8,53.33333333,5.866666667,1320,528,2.112,1.4,23.33333333,2.566666667,1.05,0.525,0.0525,3,15,2.4,23.91783333
1515,"B/W. - NAGARAM(V), PALVONCHA, KHAMMAM",ANDHRA PRADESH,17.605758,80.746724,2009,26.1,104.4,10.44,7.6,40,4.4,1882,752.8,3.0112,1.7,28.33333333,3.116666667,10.3,5.15,0.515,3,15,2.4,23.88286667
1516,B W OF NAVLOK GARDENS NELLORE AP,ANDHRA PRADESH,14.466335,80.017161,2009,28.5,114,11.4,7.4,26.66666667,2.933333333,2081,832.4,3.3296,1.65,27.5,3.025,2.24,1.12,0.112,3,15,2.4,23.19993333
1517,"B/W. - TUNGBHADRA RIVER NEAR KURNOOL, A.P.",ANDHRA PRADESH,15.943006,77.421229,2009,27,108,10.8,6.9,-6.666666667,-0.733333333,1635,654,2.616,1.4,23.33333333,2.566666667,14.05,7.025,0.7025,2,10,1.6,17.55183333
1518,"B/W. - NANDYAL, KURNOOL DIST",ANDHRA PRADESH,15.478569,78.483093,2009,28,112,11.2,7.2,13.33333333,1.466666667,2040,816,3.264,2,33.33333333,3.666666667,6.85,3.425,0.3425,4,20,3.2,23.13983333
1519,"B/W. - NAGIRI, CHITTOOR DIST",ANDHRA PRADESH,13.320052,79.585628,2009,27.5,110,11,7.13,8.666666667,0.953333333,1999,799.6,3.1984,1.46,24.33333333,2.676666667,15.98,7.99,0.799,3,15,2.4,21.0274
1520,"B/W. - SWARNAMUKHI RIVER, SRIKALAHASTI, CHITTOOR DIST",ANDHRA PRADESH,13.750713,79.696128,2009,26.7,106.8,10.68,6.77,-15.33333333,-1.686666667,1425,570,2.28,1.47,24.5,2.695,9.545,4.7725,0.47725,3,15,2.4,16.84558333
1521,"O/W. - NEAR RAMA TEMPLE , WARD No.2 , MINDI , VISAKHAPATNAM, A.P",ANDHRA PRADESH,17.682013,83.187478,2009,24.5,98,9.8,8.2,80,8.8,4380,1752,7.008,0.9,15,1.65,41.55,20.775,2.0775,3,15,2.4,31.7355
1522,"O/W. PEDDANUYYI - VIZIANAGARAM, A.P",ANDHRA PRADESH,18.106658,83.395551,2009,27.4,109.6,10.96,7.2,13.33333333,1.466666667,984,393.6,1.5744,1.34,22.33333333,2.456666667,13.98,6.99,0.699,3,15,2.4,19.55673333
1523,"B/W. - NEAR M/S ANDHRA SUGARS LTD. , KOVVUR , W.G.DIST., A.P",ANDHRA PRADESH,16.801337,81.235345,2009,23.8,95.2,9.52,7.45,30,3.3,276,110.4,0.4416,0.8,13.33333333,1.466666667,0.36,0.18,0.018,3,15,2.4,17.14626667
1524,"O/W. -NEAR PARTAP NAGAR BRIIDGE  -KAKINADA , E.G.",ANDHRA PRADESH,16.971834,82.223767,2009,21,84,8.4,7.8,53.33333333,5.866666667,1353,541.2,2.1648,1.3,21.66666667,2.383333333,18.2,9.1,0.91,3,15,2.4,22.1248
1795,"B/W. - PANCHAYAT OFFICE ,,BOLLARAM (V) MEDAK ",ANDHRA PRADESH,17.524157,78.323286,2009,27.5,110,11,7.05,3.333333333,0.366666667,5620,2248,8.992,37.5,625,68.75,45.13,22.565,2.2565,1,5,0.8,92.16516667
1533,"*DIGBOI, TINSUKIA DISTT.,",ASSAM,27.395147,95.630023,2009,23,92,9.2,6.55,-30,-3.3,135,54,0.216,1.95,32.5,3.575,0.1,0.05,0.005,0,0,0,9.696
1534,*KARBI  ANGLONG DISTT.,ASSAM,26.186085,93.581269,2009,31.5,126,12.6,7.3,20,2.2,689,275.6,1.1024,2.55,42.5,4.675,0.1,0.05,0.005,0,0,0,20.5824
1535,"*SIBSAGAR , ASSAM",ASSAM,26.98261,94.642452,2009,24,96,9.6,6.1,-60,-6.6,298,119.2,0.4768,1.95,32.5,3.575,0.11,0.055,0.0055,0,0,0,7.0573
1536,"*SIBSAGAR, ASSAM",ASSAM,26.97261,94.632452,2009,25,100,10,6.55,-30,-3.3,171,68.4,0.2736,1.15,19.16666667,2.108333333,0.1,0.05,0.005,0,0,0,9.086933333
1537,"*(JORHAT, ASSAM",ASSAM,26.74652,94.202586,2009,25,100,10,6.65,-23.33333333,-2.566666667,291,116.4,0.4656,1.1,18.33333333,2.016666667,0.1,0.05,0.005,0,0,0,9.9206
1538,"*SILCHAR, ASSAM",ASSAM,24.833271,92.778905,2009,11.5,46,4.6,6.8,-13.33333333,-1.466666667,711,284.4,1.1376,1.35,22.5,2.475,0.16,0.08,0.008,0,0,0,6.753933333
1539,"*BARPETA, ASSAM",ASSAM,26.321599,90.982067,2009,25.8,103.2,10.32,7.15,10,1.1,430,172,0.688,2.85,47.5,5.225,0.14,0.07,0.007,0,0,0,17.34
1540,"*BONAIGAON, ASSAM",ASSAM,26.500999,90.535236,2009,25.5,102,10.2,6.3,-46.66666667,-5.133333333,181,72.4,0.2896,1.95,32.5,3.575,0.96,0.48,0.048,0,0,0,8.979266667
1541,"*GUWAHATI, ASSAM",ASSAM,26.144517,91.736237,2009,25,100,10,6.65,-23.33333333,-2.566666667,941,376.4,1.5056,25.75,429.1666667,47.20833333,6.01,3.005,0.3005,0,0,0,56.44776667
1542,"*GUWAHATI, ASSAM",ASSAM,26.154517,91.746237,2009,27,108,10.8,7.2,13.33333333,1.466666667,391,156.4,0.6256,2.75,45.83333333,5.041666667,0.59,0.295,0.0295,0,0,0,17.96343333
2243,"GROUND WATER FROM LEDO, MARGHERITA",ASSAM,27.291177,95.738462,2009,24,96,9.6,6.35,-43.33333333,-4.766666667,559,223.6,0.8944,1.05,17.5,1.925,0.15,0.075,0.0075,0,0,0,7.660233333
2244,GROUND WATER FROM NAZIRA,ASSAM,26.900658,94.722579,2009,23,92,9.2,6.8,-13.33333333,-1.466666667,257,102.8,0.4112,1.6,26.66666667,2.933333333,0.1,0.05,0.005,0,0,0,11.08286667
2245,GROUND WATER FROM NUMALIGARH (NEAR NRL TE LABOR COLONY),ASSAM,25.4428,81.867059,2009,29,116,11.6,7.3,20,2.2,487,194.8,0.7792,1,16.66666667,1.833333333,0.55,0.275,0.0275,0,0,0,16.44003333
2246,GROUND WATER FROM SEMENCHAPARI,ASSAM,27.717388,94.886406,2009,23,92,9.2,7.2,13.33333333,1.466666667,332,132.8,0.5312,2.05,34.16666667,3.758333333,0.13,0.065,0.0065,0,0,0,14.9627
2247,GROUND WATER FROM SILAPATHAR,ASSAM,27.595294,94.724003,2009,24,96,9.6,6.95,-3.333333333,-0.366666667,400,160,0.64,1.35,22.5,2.475,0.125,0.0625,0.00625,0,0,0,12.35458333
2248,GROUND WATER FROM LAKHIMPUR TOWN,ASSAM,27.949079,80.782401,2009,26,104,10.4,7.1,6.666666667,0.733333333,169,67.6,0.2704,7.55,125.8333333,13.84166667,0.1,0.05,0.005,0,0,0,25.2504
2249,GROUND WATER FROM TEZPUR (MISSION CHARIALI),ASSAM,26.660782,92.775492,2009,25,100,10,6.4,-40,-4.4,187,74.8,0.2992,7.8,130,14.3,0.14,0.07,0.007,0,0,0,20.2062
2250,GROUND WATER FROM NAGAON (PANIGAON),ASSAM,26.349916,92.697737,2009,22.5,90,9,6.75,-16.66666667,-1.833333333,805,322,1.288,1.3,21.66666667,2.383333333,0.15,0.075,0.0075,0,0,0,10.8455
2251,GROUND WATER FROM JAGIROAD NEAR HPC EFFLUENT DISCHARGE PT,ASSAM,26.13084,92.213829,2009,23.5,94,9.4,6.4,-40,-4.4,410,164,0.656,1.2,20,2.2,0.4,0.2,0.02,0,0,0,7.876
2252,GROUND WATER NEAR MSW DUMPING SITE AT GARCHUK-GUWAHATI,ASSAM,26.105147,91.712526,2009,27,108,10.8,7,0,0,271,108.4,0.4336,0.55,9.166666667,1.008333333,0.18,0.09,0.009,0,0,0,12.25093333
2253,GROUND WATER FROM NALBARI,ASSAM,26.444619,91.441053,2009,26,104,10.4,6.9,-6.666666667,-0.733333333,314,125.6,0.5024,4.1,68.33333333,7.516666667,0.1,0.05,0.005,0,0,0,17.69073333
2254,GROUND WATER FROM BARPETA ROAD(RLY STATION),ASSAM,26.502036,90.964722,2009,26.5,106,10.6,7,0,0,456,182.4,0.7296,3.3,55,6.05,0.1,0.05,0.005,0,0,0,17.3846
2255,"NEAR BPRL, DHALIGAON       ",ASSAM,26.518714,90.530509,2009,24,96,9.6,6.4,-40,-4.4,408,163.2,0.6528,1.95,32.5,3.575,0.25,0.125,0.0125,0,0,0,9.4403
2256,GROUND WATER FROM KOKRAJHAR DISTRICT (HS SCHOOL ),ASSAM,26.403933,90.262958,2009,26.5,106,10.6,6.45,-36.66666667,-4.033333333,183,73.2,0.2928,2.15,35.83333333,3.941666667,0.11,0.055,0.0055,0,0,0,10.80663333
2257,GROUND WATER FROM DHUBRI DISTRICT (COLLEGE NAGAR ),ASSAM,26.028086,89.970847,2009,25.5,102,10.2,6.65,-23.33333333,-2.566666667,357,142.8,0.5712,2.9,48.33333333,5.316666667,0.1,0.05,0.005,0,0,0,13.5262
2258,GROUND WATER FROM GOALPARA DIST. (GOALPARA COLLEGE ),ASSAM,26.170714,90.626658,2009,27,108,10.8,6.6,-26.66666667,-2.933333333,424,169.6,0.6784,1.2,20,2.2,0.21,0.105,0.0105,0,0,0,10.75556667
2259,GROUND WATER FROM DIPHU (GOVT. COLLEGE),ASSAM,25.8425,93.425691,2009,31,124,12.4,7.3,20,2.2,640,256,1.024,1.6,26.66666667,2.933333333,0.125,0.0625,0.00625,0,0,0,18.56358333
2261,GROUND WATER FROM HAFLONG,ASSAM,25.16331,93.012824,2009,11,44,4.4,6.45,-36.66666667,-4.033333333,139,55.6,0.2224,1.25,20.83333333,2.291666667,0.11,0.055,0.0055,0,0,0,2.886233333
2262,GROUND WATER FROM KARIMGANJ (COLLEGE),ASSAM,24.866668,92.367028,2009,12,48,4.8,6.9,-6.666666667,-0.733333333,506,202.4,0.8096,1.4,23.33333333,2.566666667,0.1,0.05,0.005,0,0,0,7.447933333
2263,GROUND WATER FROM HIALAKANDI (NEAR ASTC BUS STAND ),ASSAM,24.676497,92.570576,2009,22.2,88.8,8.88,6.825,-11.66666667,-1.283333333,332,132.8,0.5312,2.35,39.16666667,4.308333333,0.2,0.1,0.01,7,35,5.6,18.0462
2264,GROUND WATER IN PANCHGRAM MARKET NEAR CACHAR PAPER MILL,ASSAM,24.852796,92.592709,2009,22,88,8.8,6.8,-13.33333333,-1.466666667,484,193.6,0.7744,2.23,37.16666667,4.088333333,0.19,0.095,0.0095,19,95,15.2,27.40556667
2054,RAMHLUM (NORTHERN PART),MIZORAM,23.747536,92.726354,2009,25.5,102,10.2,7.25,16.66666667,1.833333333,444,177.6,0.7104,,0,0,0,0,0,,0,0,12.74373333
2055,MISSION VENGTHLANG (SOUTHERN PART),MIZORAM,23.708669,92.719416,2009,28,112,11.2,7,0,0,568,227.2,0.9088,,0,0,0,0,0,,0,0,12.1088
1405,WELL AT UDAIPUR (TUBEWELL),TRIPURA,23.536023,91.486986,2009,27.5,110,11,7.685,45.66666667,5.023333333,498,199.2,0.7968,0,0,0,0.39,0.195,0.0195,0,0,0,16.83963333
1406,"WELL AROUND UDAIPUR (TUBEWELL), TRIPURA",TRIPURA,23.526023,91.496986,2009,27.3,109.2,10.92,7.56,37.33333333,4.106666667,280,112,0.448,0,0,0,0.07,0.035,0.0035,0,0,0,15.47816667
1730,"KUNJBAN, AGARTALA, TRIPURA",TRIPURA,23.863508,91.290307,2009,27.2,108.8,10.88,6.51,-32.66666667,-3.593333333,173,69.2,0.2768,0,0,0,0.07,0.035,0.0035,0,0,0,7.566966667
1731,"LANKAMURA, TRIPURA",TRIPURA,23.859412,91.24579,2009,27.2,108.8,10.88,7.17,11.33333333,1.246666667,271,108.4,0.4336,0,0,0,0,0,0,0,0,0,12.56026667
1732,"A.D.NAGAR, AGARTALA",TRIPURA,23.80041,91.272442,2009,27.5,110,11,6.73,-18,-1.98,127,50.8,0.2032,0,0,0,0.04,0.02,0.002,0,0,0,9.2252
1733,"SHIBNAGAR, AGARTALA,",TRIPURA,23.828569,91.289705,2009,27.5,110,11,6.71,-19.33333333,-2.126666667,168,67.2,0.2688,0,0,0,0.04,0.02,0.002,0,0,0,9.144133333
1734,"GANDHIGRAM, AGARTALA",TRIPURA,23.891869,91.277067,2009,27.2,108.8,10.88,7.53,35.33333333,3.886666667,184,73.6,0.2944,0,0,0,0.08,0.04,0.004,0,0,0,15.06506667
1620,"AT RAIPUR REGION, CHHATISSGARH",CHHATTISGARH,21.251384,81.629641,2009,25.3,101.2,10.12,7.8,53.33333333,5.866666667,637,254.8,1.0192,0.4,6.666666667,0.733333333,1.4,0.7,0.07,,0,0,17.8092
1621,"AT RAIPUR REGION,CHHATISSGARH",CHHATTISGARH,21.261384,81.639641,2009,27,108,10.8,8.2,80,8.8,1322,528.8,2.1152,0.8,13.33333333,1.466666667,2.55,1.275,0.1275,,0,0,23.30936667
1622,"AT BILASPUR REGION, CHHATISSGARH",CHHATTISGARH,22.079625,82.139141,2009,23.5,94,9.4,7.35,23.33333333,2.566666667,1283,513.2,2.0528,0.15,2.5,0.275,2.46,1.23,0.123,,0,0,14.41746667
1623,"AT BILASPUR REGION, CHHATISSGARH",CHHATTISGARH,22.089625,82.149141,2009,23.5,94,9.4,7.26,17.33333333,1.906666667,2310,924,3.696,0.3,5,0.55,4.25,2.125,0.2125,,0,0,15.76516667
2145,"MEHATWAS, NAGDA",MADHYA PRADESH,23.44546,75.416992,2009,,0,0,7.85,56.66666667,6.233333333,1805,722,2.888,,0,0,8.17,4.085,0.4085,,0,0,9.529833333
2146,"BHAGATPURI VILLAGE, NAGDA",MADHYA PRADESH,23.44546,75.416992,2009,27,108,10.8,7.75,50,5.5,950,380,1.52,,0,0,4.79,2.395,0.2395,,0,0,18.0595
2148,"DOSIGAON, RATLAM, MP",MADHYA PRADESH,22.758192,75.869894,2009,,0,0,7.7,46.66666667,5.133333333,2885,1154,4.616,,0,0,9.82,4.91,0.491,,0,0,10.24033333
2149,"CULVERT ON A.B. ROAD, MAKSI",MADHYA PRADESH,23.257005,76.149265,2009,,0,0,7.4,26.66666667,2.933333333,679,271.6,1.0864,,0,0,7.9,3.95,0.395,,0,0,4.414733333
2150,"TRENCHING GROUND, NEAR GARDEN, DEV GURADIYA ROAD, INDORE",MADHYA PRADESH,22.67578,75.902952,2009,25.6,102.4,10.24,7.66,44,4.84,1479,591.6,2.3664,0.825,13.75,1.5125,2.12,1.06,0.106,0,0,0,19.0649
2151,"TRENCHING GROUND IN THE PREMISES OF M/S RISHABH MASALA UDYOG, INDORE",MADHYA PRADESH,22.717316,75.894785,2009,26.1,104.4,10.44,7.61,40.66666667,4.473333333,2567,1026.8,4.1072,1.38,23,2.53,2.52,1.26,0.126,0,0,0,21.67653333
2152,"TRENCHING GROUND IN THE PREMISES OF M/S LAKHANI FOOT WEAR, INDORE",MADHYA PRADESH,21.137737,79.094679,2009,25.9,103.6,10.36,7.43,28.66666667,3.153333333,3007,1202.8,4.8112,1.22,20.33333333,2.236666667,2.56,1.28,0.128,0,0,0,20.6892
1555,"AT KALA AMB, H.P",HIMACHAL PRADESH,30.499231,77.207026,2009,25,100,10,7.89,59.33333333,6.526666667,609,243.6,0.9744,0.6,10,1.1,0.23,0.115,0.0115,14,70,11.2,29.81256667
1556,"AT PAONTA SAHIB, H.P",HIMACHAL PRADESH,30.445283,77.602057,2009,25,100,10,7.41,27.33333333,3.006666667,659,263.6,1.0544,0.3,5,0.55,0.2,0.1,0.01,14,70,11.2,25.82106667
1557,"AT PARWANOO, H.P",HIMACHAL PRADESH,30.837164,76.961426,2009,24,96,9.6,7.77,51.33333333,5.646666667,625,250,1,0.1,1.666666667,0.183333333,0.2,0.1,0.01,,0,0,16.44
1558,"AT BADDI,  H.P",HIMACHAL PRADESH,30.957826,76.791356,2009,24,96,9.6,8.12,74.66666667,8.213333333,398,159.2,0.6368,0.3,5,0.55,0.22,0.11,0.011,2,10,1.6,20.61113333
1559,"AT BAROTIWALA, H.P",HIMACHAL PRADESH,30.922552,76.831733,2009,24.5,98,9.8,8.27,84.66666667,9.313333333,487,194.8,0.7792,0.2,3.333333333,0.366666667,0.26,0.13,0.013,2,10,1.6,21.8722
1560,"AT NALAGARH, H.P",HIMACHAL PRADESH,31.044559,76.70479,2009,25.3,101.2,10.12,8.66,110.6666667,12.17333333,1283,513.2,2.0528,0.2,3.333333333,0.366666667,0.31,0.155,0.0155,,0,0,24.7283
1561,"AT DAMTAL, H.P",HIMACHAL PRADESH,32.225753,75.660084,2009,21,84,8.4,7.92,61.33333333,6.746666667,711,284.4,1.1376,0.45,7.5,0.825,5.4,2.7,0.27,4,20,3.2,20.57926667
1562,"AT UNA, H.P",HIMACHAL PRADESH,31.468445,76.270775,2009,21,84,8.4,7.28,18.66666667,2.053333333,519,207.6,0.8304,0.1,1.666666667,0.183333333,0.15,0.075,0.0075,,0,0,11.47456667
1872,SHIMLA D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,31.104814,77.173403,2009,15.8,63.2,6.32,7.31,20.66666667,2.273333333,573,229.2,0.9168,5.3,88.33333333,9.716666667,0.65,0.325,0.0325,143,715,114.4,133.6593
1873,DHARAMSHALA KANGRA D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,32.219042,76.323404,2009,18.5,74,7.4,7.96,64,7.04,200,80,0.32,0.55,9.166666667,1.008333333,4.32,2.16,0.216,8,40,6.4,22.38433333
1874,SOLAN-D/S OF MSW DUMPING SIOT-,HIMACHAL PRADESH,30.904486,77.096736,2009,20,80,8,8.2,80,8.8,524,209.6,0.8384,19,316.6666667,34.83333333,0,0,0,117,585,93.6,146.0717333
1875,MANDI-D/S OF MSW DUMPING SIOT,HIMACHAL PRADESH,31.589201,76.91821,2009,20.5,82,8.2,7.91,60.66666667,6.673333333,315,126,0.504,,0,0,0.8,0.4,0.04,,0,0,15.41733333
1877,BADDI INDUSTRIAL AREA,HIMACHAL PRADESH,30.993408,76.774382,2009,24.3,97.2,9.72,8.13,75.33333333,8.286666667,598,239.2,0.9568,0.2,3.333333333,0.366666667,0.19,0.095,0.0095,4,20,3.2,22.53963333
1878,BAROTIWALA INDUSTRIAL AREA,HIMACHAL PRADESH,30.912573,76.851524,2009,24,96,9.6,8.09,72.66666667,7.993333333,334,133.6,0.5344,,0,0,0.31,0.155,0.0155,4,20,3.2,21.34323333
1879,NALAGARH INDUSTRIAL AREA,HIMACHAL PRADESH,30.993408,76.774382,2009,27,108,10.8,7.72,48,5.28,1017,406.8,1.6272,0.2,3.333333333,0.366666667,0.32,0.16,0.016,,0,0,18.08986667
1880,KALA AMB INDUSTRIAL AREA,HIMACHAL PRADESH,30.517055,77.228802,2009,26,104,10.4,8.04,69.33333333,7.626666667,436,174.4,0.6976,0.9,15,1.65,0.24,0.12,0.012,13,65,10.4,30.78626667
1881,PAONTA SAHIB INDUSTRIAL AREA,HIMACHAL PRADESH,30.434722,77.602773,2009,25,100,10,7.65,43.33333333,4.766666667,435,174,0.696,0.5,8.333333333,0.916666667,0.22,0.11,0.011,11,55,8.8,25.19033333
1882,MEHATPUR INDUSTRIAL AREA,HIMACHAL PRADESH,31.409374,76.344915,2009,20.8,83.2,8.32,7.17,11.33333333,1.246666667,643,257.2,1.0288,0.1,1.666666667,0.183333333,0.18,0.09,0.009,,0,0,10.7878
1883,UNA INDUSTRIAL AREA,HIMACHAL PRADESH,31.458445,76.280775,2009,21.8,87.2,8.72,7.54,36,3.96,532,212.8,0.8512,0.1,1.666666667,0.183333333,0.21,0.105,0.0105,,0,0,13.72503333
2628,"HAND PUMP AT SHAMSHI, HP",HIMACHAL PRADESH,31.89332,77.13845,2009,18,72,7.2,7.04,2.666666667,0.293333333,308,123.2,0.4928,,0,0,0.98,0.49,0.049,,0,0,8.035133333
2629,HAND PUMP AT MANDI TOWN,HIMACHAL PRADESH,31.589201,76.91821,2009,22.5,90,9,8.36,90.66666667,9.973333333,545,218,0.872,,0,0,0.03,0.015,0.0015,,0,0,19.84683333
2630,"HAND PUMP AT HAMIRPUR TOWN,",HIMACHAL PRADESH,31.686174,76.521309,2009,20.5,82,8.2,7.18,12,1.32,923,369.2,1.4768,,0,0,0.15,0.075,0.0075,,0,0,11.0043
2631,HAND PUMP AT NADAUN TOWN,HIMACHAL PRADESH,31.778503,76.344459,2009,20.5,82,8.2,6.83,-11.33333333,-1.246666667,777,310.8,1.2432,0.1,1.666666667,0.183333333,0.21,0.105,0.0105,,0,0,8.390366667
2632,"HAND PUMP AT BILASPUR TOWN, HP",HIMACHAL PRADESH,31.340693,76.68747,2009,28,112,11.2,7.47,31.33333333,3.446666667,592,236.8,0.9472,,0,0,0.06,0.03,0.003,,0,0,15.59686667
